,date_commenced,claim,verdict
3722,2008-10-15,yesterday toledo shaking hand line,0
3723,2012-10-03,well discussion,0
3724,1992-10-11,think right track,1
3725,1996-10-16,agreed principle insurance agreement working three four area way make sure competitive,0
3726,2000-10-03,governor get name supreme court judge,0
3727,1996-10-16,met lady colorado spring seven week ago,0
3728,2000-10-11,got intimately involved building nato structure,0
3729,2000-10-11,great tribute founder year later nation looked people every continent people every part earth kind model future could,0
3730,1992-10-15,president term limited total year,0
3731,2012-10-03,number grow economy people work growing economy paying tax get job done way,1
3732,2004-10-08,used smart diplomacy could saved billion invasion iraq,1
3733,2000-10-17,think might one opponent ad,1
3734,2012-10-03,mean teacher met la vega wonderful young lady describes got kid class,0
3735,2004-09-30,opponent call mistake,0
3736,1996-10-06,worked food stamp program proudly,0
3737,1996-10-06,addressing evening mr president,0
3738,1960-09-26,also say far senator kennedy proposal concerned question simply one uh presidential veto stopping program,1
3739,1984-10-07,better start star war escalation heaven,1
3740,1960-10-21,served country fourteen year congress service,0
3741,2016-10-19,know bernie sander said bad judgment,0
3742,1988-10-13,met know spent time south america speak language senator bentsen,0
3743,1992-10-19,crossed line stood looked camera said aggression stand,0
3744,2004-10-08,guard reserve turned almost active duty,0
3745,2012-10-16,spent life private sector government,0
3746,2016-09-26,country afford another four year kind experience,1
3747,2000-10-11,think need develop investment type vehicle would incentive invest like medical saving account rollover capacity,1
3748,1984-10-07,way glossing around,1
3749,2000-10-11,real power come think value,1
3750,1976-10-06,congress failed act going announce tomorrow department commerce disclose company uh participated arab boycott,1
3751,1992-10-15,send u people pas idea,1
3752,1996-10-16,whether going give child world class education,1
3753,2004-09-30,think misleading called iraq grave threat fall,0
3754,1992-10-15,want keep quality health care,1
3755,1984-10-07,first think must principle believe,1
3756,2004-10-13,believe law abiding citizen ought able gun,1
3757,2008-09-26,called sheriff one senior member appropriation committee,0
3758,2008-09-26,wrote another letter letter resignation united state army failure landing normandy,0
3759,2004-09-30,went cincinnati gave speech said plan carefully,0
3760,2004-10-13,watched first lady admire great deal daughter,0
3761,2016-09-26,tell,1
3762,2016-10-09,met lot heard important feel wanted included part country part homeland security want see,0
3763,2008-09-26,also ability knowledge background make right judgment keep country safe secure,1
3764,1992-10-11,must decide first courage change hope better tomorrow,1
3765,2012-10-22,isi intelligence organization probably powerful three branch,0
3766,1992-10-19,whether iran contra iraq gate name steady stream,1
3767,2000-10-17,volunteered army,0
3768,2000-10-11,work,1
3769,2000-10-03,balance budget every year,1
3770,1976-09-23,uhh recommended congress however sure familiar legislation would uhh make uhh uhh proper right way attorney general could go get right wiretapping security case,1
3771,2004-10-13,right arizona difference would million state arizona help kid able better education lift property tax burden citizen,1
3772,2000-10-03,served country vietnam,0
3773,1992-10-11,need strengthen american family,1
3774,2016-09-26,tell look inner city left detroit left philadelphia know seen place,0
3775,1992-10-11,go war,1
3776,2008-09-26,also general petraeus said thing,0
3777,2016-09-26,want bring fact one brought word super predator young black youth,0
3778,2000-10-11,run counter united state america core,1
3779,1976-10-22,believe together make great progress,1
3780,2004-10-08,president clinton,0
3781,1976-10-06,went south africa late great britain rhodesia black nation trying solve problem many many year,0
3782,1992-10-19,said frivolous moment got race stand heat buy air conditioning company,0
3783,1992-10-19,want something extra spending concern mr perot,1
3784,1988-09-25,value want bring presidency white house beginning january,1
3785,2004-10-13,care idea come side side,1
3786,2016-09-26,like respond,1
3787,1976-10-06,first united state president visit japan,0
3788,1988-09-25,little health insurance,0
3789,1992-10-11,still fight,1
3790,1988-10-13,love grateful everything given u,1
3791,1996-10-06,jack kemp running mate outstanding job,0
3792,1984-10-21,keep star warring never suggested weapon kind scientist,0
3793,2004-09-30,speaking clearly sending message mean say affected world positive way,1
3794,1992-10-15,,0
3795,1992-10-19,went extraordinary sick length found amusing would take case involved lawsuit would engage investigator lawyer would engage investigator common,0
3796,1988-09-25,tell,1
3797,1980-09-21,result family young serviceman food stamp today,0
3798,2012-10-16,also share belief weapon designed soldier war theater belong street,1
3799,1996-10-16,every year old log internet,0
3800,1992-10-11,lead another five star migraine headache road,1
3801,2000-10-17,affirmative action mean quota,1
3802,1988-10-13,vice president talk thousand point light,0
3803,1960-10-07,think choice clear involves future,1
3804,2000-10-03,brought recently vincent fox newly elected president mexico man know mexico,0
3805,2016-09-26,got today know endorsement fraternal order police came,0
3806,2016-09-26,many thing better lester certainly cyber one,1
3807,1996-10-06,well great britain,0
3808,1996-10-06,trial lawyer know wife lawyer,0
3809,2016-09-26,working nation,1
3810,1984-10-07,know born know born christian family,0
3811,2012-10-03,one one president describes top cut tax rich,1
3812,1976-10-22,peace freedom,1
3813,2004-10-08,get airplane bag x rayed cargo hold x rayed,0
3814,1996-10-16,president awol four year,0
3815,2016-10-09,dependent upon middle east,1
3816,2016-10-19,say ok hillary say ok,1
3817,1996-10-06,think enough even looking tax cut proposal economic package,1
3818,2000-10-03,view constitution ought interpreted document grows country history,1
3819,2000-10-11,maybe misunderstand coming mr vice president think united state must humble must proud confident value humble treat nation figuring chart course,1
3820,2012-10-16,encouraging working industry,0
3821,2008-10-15,need move new direction,1
3822,1976-10-22,major purpose election president choose leader,0
3823,2008-10-07,get matter know,1
3824,2012-10-16,administration administration indicated reaction video spontaneous reaction,0
3825,1992-10-15,first let say spent time life last year issue,0
3826,2016-10-19,well say wrong going create tremendous job,1
3827,2008-10-15,fact let look record senator obama,1
3828,1996-10-16,couple service men,0
3829,2000-10-17,pick doctor nobody take away,1
3830,1996-10-16,big big mistake,1
3831,2008-10-07,social security tough,1
3832,1960-10-21,made judgment narrowed list three four people among would candidate,1
3833,2008-10-15,course talked people like joe plumber tell going spread wealth around,0
3834,2000-10-17,israel friend stand israel,1
3835,2004-10-13,promise make playing field fair possible instance make certain respect tax system worker america subsidizing loss job,1
3836,2008-09-26,record,0
3837,1960-10-13,question surrender indicate advance going defend part free world figure going satisfy satisfy,1
3838,1980-10-28,president spoke moment ago minimum wage,0
3839,2016-10-09,think important one important thing,1
3840,2004-09-30,american know difference,0
3841,2008-09-26,say,0
3842,2004-09-30,willing work deal could put sanction together,1
3843,2012-10-03,bring tax rate lower deduction exemption idea behind bowles simpson way get rate lower deduction exemption create job nothing better getting u balanced budget people working earning money paying tax,1
3844,1976-09-23,difference opinion uh accordance ruling supreme court accordance definition dictionary,1
3845,2012-10-22,something congress proposed,0
3846,1992-10-19,since year lived burden middle east eye eye tooth tooth country term unhappiness fact successful effort,0
3847,1984-10-21,change attitude,0
3848,1960-09-26,major threat external continue,1
3849,2004-09-30,rest know,0
3850,1980-10-28,father son grandson,0
3851,1988-09-25,quote wrong repudiate right,1
3852,1992-10-15,month meeting meeting like ever since october people like america people lost job lost livelihood lost health insurance,0
3853,2004-09-30,one position one consistent position saddam hussein threat,0
3854,1976-10-06,obviously another indication trying use defense budget political purpose trying tonight,1
3855,1960-10-21,also expressed hope understanding general situation berlin,0
3856,2004-10-08,know elizabeth really respect feeling question,1
3857,2016-10-09,think basically fallen,1
3858,1984-10-21,told mr gromyko like system,0
3859,2012-10-16,let mention something else president said,1
3860,2016-10-19,president,1
3861,2016-09-26,always make sure keep people safe,1
3862,2008-10-15,member board president university illinois president northwestern university happens republican president chicago tribune republican leaning newspaper,0
3863,2000-10-03,believe judge ought take place legislative branch government,1
3864,1988-10-13,want see federal government saying community well,1
3865,2008-10-07,stop tom even wave,0
3866,2012-10-16,also nation law,0
3867,1996-10-16,standing someone long time ago county attorney russell kansa one job every month go welfare check sign,0
3868,2008-09-26,look tax policy classic example,0
3869,1992-10-15,want read lip sure want read,1
3870,2012-10-16,want clearer,1
3871,1960-10-21,extend freedom extend without war,1
3872,2008-10-15,got together seven republican seven democrat,0
3873,1980-09-21,also running platform suggests litmus test selection judge judge hold certain quote view sanctity family life ought appointed federal judiciary one three great independent branch government,0
3874,2008-10-15,fought reform,0
3875,2016-09-26,become u citizen bet,0
3876,1996-10-06,said right thing knew work time,0
3877,2012-10-22,must develop nuclear capability,1
3878,2016-10-19,point big winner going iran,1
3879,1976-10-22,mr ford good decent man office eight hundred day approaching almost long john kennedy office,0
3880,1984-10-07,say democrat real piker mr president,0
3881,1996-10-16,asked technical question,0
3882,2004-10-08,suspect one u pick end next year next four year,1
3883,1988-09-25,decent affordable healthcare working family,1
3884,2008-10-07,challenge around world new different different talking country sometime future hardly know map american,1
3885,1992-10-19,always said trickle government bad,0
3886,2016-10-09,russian foreign power,1
3887,2000-10-03,establish permanent home heating oil reserve northeast,0
3888,2012-10-03,well first statement,0
3889,1992-10-15,deal problem solve problem,1
3890,2016-10-19,thing false honestly love talk getting rid isi love talk thing,1
3891,1960-10-07,would want anyone elect uh president united state vote expectation life would easier elected,1
3892,1992-10-15,ever got close textbook selected want go back second day,1
3893,1992-10-19,african american chief cabinet officer,0
3894,2016-10-09,entire press corp looked,0
3895,2016-10-09,senator republican president,0
3896,2000-10-17,launched campaign try get record company put rating warning label parent,0
3897,2000-10-17,sworn uphold law state,0
3898,1980-09-21,going around country think found great hunger america spiritual revival,1
3899,2012-10-16,minute two week ago asked fair somebody like making million year pay lower tax rate nurse bus driver somebody making year,0
3900,1996-10-16,hopefully tonight conclude debate better understanding viewing listening audience better understanding,1
3901,1984-10-07,gotten around reregistering yet,0
3902,2016-09-26,time country somebody running idea money,1
3903,1996-10-16,visited chrysler dealership tokyo,0
3904,2000-10-17,best way get people back system,1
3905,2000-10-11,remember gave good answer new hampshire white mountain important keep collaborative effort place,0
3906,2004-09-30,told going summit arab nation,0
3907,2012-10-22,want get private sector growing know,1
3908,1988-10-13,look decision next president united state going make believe place go first program called entitlement provide basic floor income modest amount medical care elderly disabled people make way many case given great deal country,1
3909,2000-10-11,civil administrator come set way building town back,0
3910,1996-10-06,came high growth rate budget agreement know like tough cost control put lot pressure congress,1
3911,1996-10-06,supported headstart think ought look,0
3912,1992-10-19,one thing done lay squarely table front american people,0
3913,1996-10-16,work every day people,0
3914,1988-10-13,bernard first presidential decision nominee called upon make,0
3915,2016-10-19,mentioned heller decision,0
3916,1988-09-25,got tough international terrorism,1
3917,1992-10-11,extreme hurting aid cause,1
3918,2004-10-13,broken pay go rule,1
3919,2000-10-11,think still need affirmative action,1
3920,2008-10-07,senator mccain actually agree something,0
3921,2012-10-16,even apple store china counterfeit apple store selling counterfeit good,0
3922,1996-10-06,relative medicare,0
3923,1992-10-11,best expression family value tonight th wedding anniversary like close question wishing wife happy anniversary thank daughter,0
3924,1988-10-13,would say know whether kind objective statement,1
3925,1960-09-26,example first trip abroad abroad strongly recommended increase exchange program particularly related exchange person leader labor field information field,0
3926,2012-10-03,plan bring rate also bring deduction exemption credit time revenue stay bring rate get people working,1
3927,2012-10-03,say giving mortgage people qualified,0
3928,1960-09-26,met legislative leader,0
3929,2000-10-11,use language like think,1
3930,1992-10-19,african american chief economic development officer,0
3931,2000-10-17,came reason tout record health texas,1
3932,2012-10-16,hit hard last decade,1
3933,1960-10-07,defined someone us bean place meat,0
3934,2012-10-22,president bush wrote first check,0
3935,2012-10-16,said filed legislation first year,0
3936,1996-10-06,child getting better education,1
3937,2008-09-26,invest science technology determine whether going competitive long term,1
3938,1984-10-07,going see,1
3939,2016-09-26,going enforce trade deal going hold people accountable,1
3940,2004-10-08,senator richard lugar republican chairman foreign relation committee said handling reconstruction aid iraq administration incompetent,0
3941,2016-09-26,politician like secretary clinton caused problem,1
3942,2016-09-26,pick tomorrow bookstore,0
3943,2004-09-30,understand everybody country agree decision made,0
3944,2008-10-07,g one many others,0
3945,2016-10-19,case roe v wade,1
3946,2012-10-03,order bring cost health care need board people telling u kind treatment,1
3947,1960-10-21,mr nixon say prestige time high said week ago communist time low,0
3948,2016-09-26,want u support people struggling balance family work,1
3949,2008-09-26,third thing got make sure competing education,1
3950,2008-10-07,came modest mean,0
3951,2008-10-15,heard plan,0
3952,2012-10-16,important topic one learned great deal particularly serving governor state chance pull together cabinet applicant seemed men,0
3953,2000-10-03,believe believe moved sign buck stop oval office desk buck stop lincoln bedroom,1
3954,1980-10-28,america never gotten war strong,1
3955,1984-10-07,mr mondale referred farmer worst year,0
3956,2000-10-17,got change,1
3957,2008-09-26,senator kennedy hospital,0
3958,1988-10-13,lincoln called country last best hope man earth,0
3959,2004-10-13,talked earlier talked work faith without work dead,0
3960,2016-10-19,mean sat apartment today beautiful hotel street known trump,0
3961,2000-10-03,goal every single child learn read,1
3962,2012-10-22,thing called aircraft carrier plane land,0
3963,2008-10-07,five six wait long enough probably another one,0
3964,1960-10-13,whole area civil right equality opportunity employment education benefit minority group benefit nation get scientist engineer rest need,1
3965,2004-09-30,president know see really happened,1
3966,1980-10-28,president talk government program place,1
3967,2012-10-03,right answer federal government take health care start mandating provider across america telling patient doctor kind treatment,1
3968,2016-09-26,sidney blumenthal sent reporter take look cnn last week interview former campaign manager,0
3969,1984-10-21,second time,0
3970,1984-10-07,well raised faith belief member church since small boy,0
3971,2000-10-03,get small pension order pay prescription drug benefit go seven day week several hour day picking can,0
3972,1992-10-19,gave slow start fast finish give economy time recover,0
3973,1992-10-19,told,0
3974,1960-10-13,general twining said still,0
3975,2008-09-26,thing got structurally make sure compete global economy,1
3976,2000-10-11,supported building capacity,0
3977,2000-10-03,instead concentrating tax cut mostly wealthy want want tax cut middle class family want continue prosperity make sure enriches family,1
3978,2012-10-22,world need strong america stronger came office,1
3979,2004-09-30,sense american occupation,1
3980,1976-09-23,well uh last two year indicated tough time,0
3981,1960-10-13,indicate advance would respond indicate nature response would incorrect would certainly inappropriate would best interest united state,1
3982,1992-10-11,important distinction campaign represent real hope change departure trickle economics departure tax spend economics invest growth,1
3983,1992-10-11,think gosh wonderful every child love support,1
3984,1996-10-06,saddam probably strong ever,1
3985,1992-10-11,people room people stage meeting would sit say one going talk something,1
3986,1988-09-25,proposed plan past tuesday one spokesman called socialized medicine,0
3987,1988-09-25,wanted hitchhike ride home tank,1
3988,2004-10-13,believe marriage man woman,1
3989,2008-10-07,said watch ukraine,0
3990,2000-10-17,would like say debate way living tribute mel carnahan loved vigorous discussion idea democracy,0
3991,2008-10-15,think fact become important part campaign senator mccain say campaign say,0
3992,1960-10-13,know senator kennedy see,0
3993,2016-10-09,effective senator,1
3994,2012-10-03,lost recent job lost home,0
3995,2000-10-11,cited example administration unilaterally acting without input,0
3996,2008-10-15,element proposal outlined repeat,1
3997,1976-10-22,,1
3998,1996-10-16,going go without food going go without medical care,1
3999,1992-10-19,well come computer business everybody know woman talented men,0
4000,1960-10-07,want make position absolutely clear regard getting intelligence information,1
4001,1996-10-16,many like,1
4002,1988-10-13,convention,0
4003,1996-10-06,done lot thing controversial,0
4004,2004-10-13,proposed constitutional amendment,0
4005,2000-10-11,think fundamental difference,1
4006,1984-10-07,four year ago similar circumstance asked american people question,1
4007,1976-10-06,several month ago vietnam government said ready sit negotiate release information mias,0
4008,2012-10-22,would nothing hurt u auto industry,1
4009,2016-10-09,method fixing go back ask congress money money,1
4010,1992-10-11,coddled administration pushed something,1
4011,2016-10-19,country law,1
4012,2016-10-09,yes true,0
4013,1984-10-07,president kennedy said response similar argument great greater,0
4014,2004-10-13,analyzed senator plan,0
4015,1960-10-07,senator referred committee government contract,0
4016,2004-09-30,well actually forgot poland,0
4017,2000-10-11,west yeah,1
4018,2004-10-13,problem youngster real problem,1
4019,2012-10-03,plan percent small business would see income tax go,1
4020,2016-09-26,notice bring lot,0
4021,2012-10-03,getting job american people,1
4022,1988-09-25,serious mistake judgment made,1
4023,2008-10-15,well tough campaign,0
4024,2016-09-26,love beauty contest supporting hanging around,0
4025,1996-10-06,several subject quaffer litany,0
4026,2012-10-03,reminds know say going close deduction loophole tax plan,0
4027,2016-10-09,done woman,1
4028,1960-10-21,senator kennedy candidate presidency united state,0
4029,1996-10-16,talked last time talked risky scheme vice president gore repeated ten time st petersburg,0
4030,1984-10-07,try use undermine integrity private political private religious faith use state personal decision american life draw line,1
4031,1988-10-13,know answer,1
4032,2000-10-17,strong accountability,1
4033,2004-10-08,president say changed mind,0
4034,1996-10-06,important future,1
4035,2004-10-13,regret say president called uniter divider presiding divided america recent memory country,1
4036,1992-10-19,said public interest time everybody involved guess thought,0
4037,2004-10-08,said afghanistan harbor terrorist guilty terrorist,0
4038,2012-10-16,said yes think fair,0
4039,2016-10-19,know started dad millionaire,0
4040,1980-09-21,put tax home reduce consumption imported oil,1
4041,1988-09-25,talked banker builder developer housing advocate community development agency want leadership washington,1
4042,1992-10-19,hear tax rich mr mr america watch wallet,1
4043,1976-10-22,concerted effort given need poor black poor speak foreign language,1
4044,2000-10-11,thing people world jim,1
4045,1976-09-23,keep lid program hold little extra money spend quality life program think needed necessary,1
4046,2012-10-16,want add free trade agreement trade,1
4047,2012-10-16,said going cut planned parenthood funding,0
4048,1988-09-25,parent came country immigrant,0
4049,1996-10-06,keep word economic package,1
4050,2016-10-19,built massive company great company greatest asset anywhere world worth many many billion dollar,0
4051,1996-10-16,every family know main concern going succeed work still right child,0
4052,2012-10-22,nation arabic tv said america dismissive derisive,0
4053,1996-10-16,still remember woman met ten year ago said wanted get welfare kid could tell give answer say mother job,0
4054,2012-10-03,grandmother died three day elected president,0
4055,1996-10-06,worked hard expand public school choice balanced budget bill,1
4056,2008-10-15,look judge outstanding judicial record intellect hopefully sense real world folk going,1
4057,2016-09-26,absolutely proved,1
4058,1984-10-07,made proposal,0
4059,1992-10-15,differ,0
4060,2004-10-13,,0
4061,2004-10-13,remember going airplane bangor maine say thanks reservist guard headed overseas tennessee north carolina georgia,0
4062,1992-10-19,could say know ran small grocery store corner therefore extrapolate fact run wal mart,0
4063,2004-10-13,year united state senate worked john mccain sitting worked colleague,0
4064,1980-09-21,back paper economic speech couple week ago chicago give figure,0
4065,2000-10-03,keep prosperity going continue balancing budget paying debt strong economy keep generating surplus,1
4066,2016-10-19,regulate life health mother taken account,1
4067,2012-10-16,barry think lot campaign maybe last four year devoted nation think government creates job somehow answer,1
4068,1996-10-06,able two year young boy go catholic school basically went public school life,0
4069,2016-10-19,big fan nato,1
4070,1996-10-16,one reason ran president sandy child lot grownup felt way,1
4071,1960-10-21,believe indicate desire live peace world,1
4072,1960-10-13,vice president suggested number thing,0
4073,1992-10-15,probably get fight room happen think need stronger death penalty kill police officer,1
4074,1988-09-25,know saw movie crocodile dundee,0
4075,2000-10-03,record appointing judge state texas,0
4076,2016-09-26,would start war,1
4077,1960-09-26,want compare adversary year united state ahead education health building home economic strength,1
4078,2012-10-16,said cut half deficit,0
4079,1992-10-11,fought world war ii,0
4080,2016-09-26,fine institution fine bank,1
4081,2016-10-19,keep drug country,1
4082,2004-09-30,answer question iraq sending people iraq said enemy attacked u,0
4083,2016-10-19,know great honor traveling across world behalf country,0
4084,1996-10-06,told people exactly congress exactly kind bill would sign,0
4085,1976-10-06,people feel lost something precious,1
4086,1976-10-22,tragic uh full transcript interview released excerpt excerpt taken context,0
4087,2000-10-11,tell fight clean environment way strengthen economy,1
4088,1996-10-06,help people get retirement work small business able afford health insurance able educate child,1
4089,1996-10-06,lot people ought deserve credit mr president,1
4090,2008-10-15,fact,1
4091,1984-10-07,appointed one member supreme court sandra day connor,0
4092,2004-10-08,recognize made decision caused people understand great value country,1
4093,2008-09-26,doubt doubt iranian continue path acquisition nuclear weapon speak tonight,0
4094,2012-10-03,think first let let repeat let repeat said,1
4095,2016-10-19,never apologizes say sorry anything,0
4096,2016-09-26,think husband pretty good job,1
4097,2000-10-11,mention last debate,0
4098,2016-09-26,fact written book,0
4099,2012-10-03,cite study,0
4100,2008-10-07,despite able go best school earth able succeed way could succeeded anywhere else country,0
4101,1984-10-21,trying work protect border kind fairness recognition problem,1
4102,1976-10-22,occurred end con democratic convention republican party unified,0
4103,2000-10-11,use diplomacy situation already well go hour hour day day,1
4104,2000-10-11,africa,0
4105,2008-09-26,might think kind concern senator obama would gone afghanistan particularly given responsibility subcommittee chairman,1
4106,2016-09-26,great thing middle class,1
4107,1988-09-25,best anti terrorist report written,1
4108,1988-10-13,took child new york,0
4109,2004-10-13,discovered boeing course campaign talking month,0
4110,1992-10-15,study cost ineffective,0
4111,2000-10-03,information age learning important ever,1
4112,1960-09-26,satisfied see men like jimmy hoffa charge largest union united state still free,0
4113,2008-09-26,one last point want make since senator mccain talked providing health credit,0
4114,1960-10-21,senator kennedy responsibility criticize thing wrong also responsibility right criticism,1
4115,2016-10-09,know heard hillary complaining many different thing year,1
4116,2012-10-03,biggest kiss given new york bank ever seen,1
4117,2012-10-16,instance say trillion cut,0
4118,2000-10-03,want make sure education system fulfills hope promise,1
4119,2004-10-13,lot together last year,0
4120,2008-09-26,admiral mullen suggests senator obama plan dangerous america,0
4121,2000-10-03,ought universal pre school ought make college tuition tax deductible year,1
4122,2000-10-17,team country team great job,1
4123,2012-10-16,took concerted effort go find woman background could qualified become member cabinet,0
4124,1996-10-16,sell lot automobile create lot job sell export,0
4125,1992-10-11,ancient ethnic rivalry cropped yugoslavia dissolved getting dissolved going solved sending nd airborne going commander chief,1
4126,2008-09-26,exceed beyond mine know strategy worked succeed,1
4127,1996-10-16,debate,1
4128,1996-10-06,know fact one tell last week senator cut medicare,0
4129,1988-09-25,presidential leadership want provide area bring got get democrat congress control,1
4130,2016-09-26,think top work america,1
4131,2008-09-26,well well let give example senator obama find objectionable business tax,1
4132,2012-10-22,investing company,1
4133,2012-10-03,president four year,0
4134,1976-10-06,governor also talk morality foreign policy,0
4135,1988-10-13,mr bush picked dan quayle,0
4136,2012-10-03,yet faith confidence american future undiminished,1
4137,1996-10-16,twisted arm got six democrat vote lost one vote,0
4138,2012-10-16,right course america,1
4139,2012-10-22,company going locate depending whether got highly skilled workforce,0
4140,2004-09-30,mean saddam hussein time important osama bin laden excuse saddam hussein important osama bin laden,1
4141,2004-09-30,,1
4142,1996-10-16,spend lot time hospital,0
4143,1980-09-21,along think need something else allowed deteriorate,1
4144,1980-10-28,think make decision might well would ask better four year ago,1
4145,2016-10-09,well go,1
4146,1980-09-21,robbing american people saving,1
4147,2004-10-13,believe role government stand side side citizen help realize dream tell citizen live life,1
4148,2000-10-03,troop well equipped,0
4149,2016-09-26,financial disclosure statement give tax rate,0
4150,1992-10-15,lomax ame church,0
4151,1988-09-25,houston tuesday meeting group good citizen working citizen,0
4152,2004-10-13,one first democrat broke party,0
4153,1992-10-19,thing deserve dealt day one,1
4154,2000-10-03,veto anything take money social security medicare anything social security medicare,1
4155,1976-10-06,ally feel neglected,1
4156,1992-10-19,another way improve environment,1
4157,2008-10-15,several issue frankly joe biden openly honestly disagreed national security policy wrong number major one,0
4158,2004-10-08,proposed plan detailed budget show u cutting deficit half five year,0
4159,2012-10-16,said clock night,0
4160,1992-10-19,happened july covered,0
4161,1976-09-23,believe work together make individual future u working together build better america,1
4162,1984-10-21,said buck stop,0
4163,2016-10-09,gotten see commercial,0
4164,2008-10-15,would eliminate tariff imported sugarcane based ethanol brazil,1
4165,2008-09-26,accidental president latvia estonia lithuania poland ukraine flew georgia flew tbilisi spent significant amount time great young president misha saakashvili,0
4166,1988-10-13,well andrea another example vice president mathematics add,1
4167,1960-10-21,fight victory communism strategy victory communism strategy simply holding line,1
4168,2004-10-08,yet tell middle class tax cut,0
4169,1988-10-13,safety violation,1
4170,1960-10-21,first regard poland talked mr gomulka present leader poland six hour warsaw last year learned something problem particularly,0
4171,2004-09-30,watched president actually turn away treaty table,0
4172,1960-10-21,think demonstrate people world determined free country first first first first first,1
4173,2012-10-03,let say one final example,1
4174,2008-10-07,others took hike,0
4175,1988-10-13,refuse measure one commitment whether going double spending,1
4176,1980-09-21,two hundred year ago tom paine tiny colony trying become nation said power begin world,0
4177,2012-10-03,private market,0
4178,1992-10-19,saying well tough world war ii tough revolution,1
4179,1984-10-21,thanks league woman voter panelist moderator people kansa city warm hospitality greeting,1
4180,1992-10-19,look fact businessman tilted first thing ought say guy like deal well give deal gave u,1
4181,2008-10-07,going investing prevention,1
4182,1996-10-06,let first answer question tax cut,1
4183,2004-09-30,saddam hussein trapped,0
4184,2000-10-17,heard support,0
4185,2008-10-15,ultimately believe woman consultation family doctor religious adviser best position make decision,1
4186,1992-10-19,also like point part criticizing washington tonight,0
4187,2012-10-16,governor massachusetts get high school degree pas exam,0
4188,2004-10-08,kyoto part,0
4189,2012-10-22,relationship israel relationship prime minister israel would get call saying bomber way fighter way,1
4190,2008-10-15,way beloved nancy reagan hospital tonight thought prayer going,0
4191,2004-09-30,got birthday present,0
4192,2012-10-22,first governor romney talk small business,0
4193,1960-10-07,believe essential next ten year balance power going begin move world one direction another towards u towards communist unless begin identify anti communist fight also fight poverty hunger people going begin turn communist example,1
4194,2016-09-26,well actually thought quite bit,0
4195,2016-09-26,president obama fault,1
4196,1996-10-16,strongly favor federal bill repeal gag rule provider,1
4197,2012-10-16,need win future,1
4198,1992-10-19,favorite bumper sticker though annoy medium,0
4199,1976-10-22,uh saying opportunity business opportunity educational opportunity responsibility uh people talent black minority fully qualify,0
4200,1988-10-13,going operating surplus want liberal democratic congress spend social security trust fund go take money purpose,1
4201,1976-10-22,net result uh think carla hill chairman uh urban development uh neighborhood revitalization program really first class job helping uh community throughout country,0
4202,1988-10-13,said leukemia acute leukemia week live,0
4203,2000-10-11,tried everything else ally,1
4204,1960-10-07,unless president speaks course uh country speak franklin roosevelt said pre uh presidency united state place moral leadership,0
4205,1996-10-16,democrat republican said bob dole word good,0
4206,2000-10-17,happened texas,0
4207,2016-10-09,year old,0
4208,2012-10-03,republican said republican plan,0
4209,1984-10-07,gone church regularly life started washington,0
4210,1992-10-15,let start premise,1
4211,2012-10-03,remember governor idea floated tommy thompson governor republican democrat said please let u,0
4212,1980-10-28,quoted democratic president president say democrat,0
4213,2008-09-26,way subcommittee chairman take issue subcommittee,1
4214,1992-10-19,got go people,1
4215,2000-10-17,tough case come across desk,1
4216,2008-09-26,back april warned administration russian peacekeeper georgian territory,0
4217,2016-10-19,picture little year old boy aleppo blood coming face sat ambulance haunting,0
4218,2008-09-26,know afterwards spent lot time,0
4219,1988-10-13,mr bush picked dan quayle said watch choice vice president tell sure,0
4220,2000-10-03,going work democrat republican reform system,1
4221,2004-09-30,first made misjudgment saying america going build true alliance would exhaust remedy united nation go inspection,0
4222,1960-10-21,uh said served country fourteen year,0
4223,1996-10-16,hope case,1
4224,1996-10-16,said centerpiece first four year going middle class tax cut,0
4225,2012-10-22,last conversation father calling twin tower saying peyton ph love always watch,0
4226,1960-10-21,possible detect kind test,0
4227,2008-10-15,reason think important get fact allegation senator mccain continually made somehow association troubling,1
4228,1976-10-22,done unfortunately,1
4229,2000-10-11,said day simply case,0
4230,1980-10-28,also learned simple answer complicated question,1
4231,2016-09-26,different system,0
4232,1996-10-06,avoid conflict,1
4233,2016-10-09,people pouring country coming middle east place,0
4234,2000-10-17,record hope people look,0
4235,1996-10-16,one people today met woman airport saying son jess able present birth child family leave law,0
4236,2012-10-16,dad born mexico american parent ann dad born wale first generation american,0
4237,1976-09-23,much government secrecy uh enough respect personal privacy american citizen,1
4238,1996-10-16,president take credit people welfare,1
4239,2008-09-26,reform prosperity peace major challenge united state america,1
4240,2012-10-03,number one,1
4241,1988-09-25,proud choice,1
4242,1988-09-25,said strong liberal democrat august,0
4243,1992-10-11,solve problem face country could granted one wish started trail rebuild job base school forth would say strong family unit every home every child loved nurtured encouraged,1
4244,1996-10-16,expect u,1
4245,2004-10-13,going make affordable accessible,1
4246,2016-10-19,met woman toward end pregnancy get worst news one could get health jeopardy continue carry term something terrible happened discovered pregnancy,0
4247,1996-10-16,get economy grow cut tax give people child credit cut capital gain rate get economy growing going limp next century,1
4248,1960-10-13,course er senator kennedy felt mr truman ire uh consequently think speak feeling subject,1
4249,2012-10-22,every two year test look well kid,0
4250,2004-10-08,lady gentleman tax plan,1
4251,2012-10-03,well definitely think difference,1
