,date_commenced,claim,verdict
10725,2008-10-07,way senator obama never mentioned much fine might john mccain senator,1
10726,1996-10-16,bill originally covered employer opposition went bill clinton president,1
10727,2016-10-19,toughest law tremendous gun violence donald trump businessman,1
10728,2000-10-17,think administered fairly attention thing like dna evidence think used capital case also careful attention al gore vice president,0
10729,2008-10-15,need full student loan program state tuition john mccain senator,0
10730,1988-10-13,margaret may go back say vice president raid pension fund massachusetts dead wrong george michael dukakis governor,1
10731,1960-10-07,position united state treaty treaty organization american state prohibits u interfering internal affair state prohibits well richard nixon vice president,1
10732,1976-10-22,quite often congress passed law past designed help people uh ownership home control crime adequate health care education program forth jimmy carter governor,1
10733,2000-10-03,think reluctant get involved someplace foreign country al gore vice president,0
10734,1988-10-13,people give everyday every week every month michael dukakis governor,0
10735,2016-09-26,china solve problem u donald trump businessman,0
10736,1988-10-13,member clergy done michael dukakis governor,0
10737,1976-10-06,would stretch aircraft procurement would reduce naval construction program would reduce uh research development army navy air force marine percent gerald r ford president,0
10738,1984-10-21,give demonstration say ronald reagan president,0
10739,2008-09-26,think right strategy barack obama senator,0
10740,1992-10-11,think principal separate half million people came together put ballot ross perot independent candidate,1
10741,2008-10-07,tax issue think important barack obama senator,0
10742,2000-10-03,devoted year life public service said say entrust presidency may exciting politician work hard every day al gore vice president,0
10743,2012-10-03,make sure hurt functioning marketplace business want bring back housing get good job mitt romney governor,0
10744,2012-10-03,going make important point jim barack obama president,0
10745,2000-10-11,look every place investing money george w bush governor,0
10746,2000-10-17,meantime think important called immediate helping hand direct money state senior poor senior choose food medicine george w bush governor,0
10747,2004-09-30,essential win george w bush president,0
10748,1992-10-15,spent life creating job ross perot independent candidate,1
10749,2012-10-16,going help woman america get good work getting stronger economy supporting woman workforce mitt romney governor,0
10750,2000-10-17,done texas kind leadership style bring washington george w bush governor,1
10751,1960-10-07,looking ought future richard nixon vice president,0
10752,2016-10-09,sort amusing hear somebody paid federal income tax maybe year talking going hillary clinton secretary state,1
10753,1984-10-07,answer question simple go church ronald reagan president,0
10754,2012-10-03,idea taxing people putting people work never get mitt romney governor,0
10755,1960-09-26,informed time came vote adopted president united state would veto john f kennedy senator,1
10756,1960-10-13,judgment program vice president put forward extension mr benson program cost billion dollar present program cost six billion dollar year expensive history john f kennedy senator,1
10757,1980-09-21,come pocket people ronald reagan governor,0
10758,1960-10-07,program put forward summer broke sugar quota cuba really done wanted get john f kennedy senator,1
10759,1992-10-15,got innovate school choice george bush president,0
10760,1992-10-11,mr bush sent two people secret toast chinese leader basically tell worry bill clinton governor,1
10761,1976-10-06,secretary state made better fifty speech united state explaining american foreign policy gerald r ford president,1
10762,1988-10-13,one state government tough time george bush vice president,0
10763,1984-10-21,would severe blow ability pacific ronald reagan president,0
10764,2016-10-09,iran killing isi donald trump businessman,1
10765,1992-10-19,hundred thousand good decent people whole city state adversely impacted would move timely way ross perot independent candidate,1
10766,2004-10-08,company st louis working trying make job actually incentive go away john kerry senator,0
10767,1984-10-07,specific recommendation commission business people country grace commission studying right already implemented percent recommendation make government efficient economic ronald reagan president,1
10768,1992-10-15,superpower unless economic superpower ross perot independent candidate,0
10769,2004-10-08,course going raise tax george w bush president,0
10770,1996-10-16,going regulatory gon na litigation reform bob dole senator,0
10771,1992-10-11,inappropriate u problem somewhere around world take son daughter working people make mistake volunteer armed force made son daughter beautiful people working folk send son daughter war exception ross perot independent candidate,1
10772,2008-09-26,resource gone barack obama senator,1
10773,2000-10-03,voter know put competent judge bench george w bush governor,0
10774,1992-10-19,mr bush say hunky dory deal bill clinton governor,1
10775,1996-10-16,want anybody smoke bob dole senator,0
10776,1988-09-25,difficult fundamental decision u make michael dukakis governor,0
10777,2012-10-03,consequence able provide million student assistance lower keep low interest rate student loan barack obama president,1
10778,1996-10-16,dole kemp economic plan unless unless home worth dollar bob dole senator,1
10779,1980-10-28,would one take government back great people country turn loose thing know well made country great ronald reagan governor,0
10780,2008-09-26,lot stake john mccain senator,0
10781,1960-10-13,believe meet commitment chinese communist attack pescadores formosa know mean war john f kennedy senator,0
10782,2012-10-22,nothing could truth mitt romney governor,0
10783,2012-10-16,estimated create new job barack obama president,1
10784,1996-10-16,iris one agreement think bill clinton president,0
10785,1988-10-13,ought move forward swiftly idea ethanol would use corn therefore create bigger market agricultural product george bush vice president,1
10786,1976-09-23,country comprehensive energy program policy jimmy carter governor,1
10787,2016-09-26,secretary clinton talking taking isi donald trump businessman,1
10788,2000-10-17,senate budget committee george w bush governor,0
10789,1992-10-15,got reassert ownership country got completely reform government ross perot independent candidate,0
10790,1992-10-15,analyze line country come following conclusion bill clinton governor,0
10791,2000-10-03,fema major flagship project reinventing government effort al gore vice president,1
10792,1976-10-06,uh american people want jimmy carter governor,0
10793,2012-10-16,top percent continue pay percent today mitt romney governor,1
10794,1960-10-07,believe line case war drawn island instead island formosa john f kennedy senator,0
10795,1992-10-11,gone first thirteenth wage world last twelve year since mr bush mr reagan bill clinton governor,1
10796,2012-10-16,last woman lost job mitt romney governor,1
10797,2012-10-03,going reduce share tax paid high income people mitt romney governor,0
10798,2012-10-22,large number afghan security force ready step provide security going able make transition end mitt romney governor,1
10799,1980-10-28,element government tax incentive example business would period time increase property tax reflecting development unused property making loss city city getting tax ronald reagan governor,1
10800,1992-10-15,buy insurance cheaper mom pop store corner george bush president,1
10801,2004-09-30,listen went horrible situation beslan terrorist gunned young school kid george w bush president,1
10802,1988-10-13,ought rural enterprise zone george bush vice president,0
10803,2000-10-11,return get one fifth benefit tax reduction go people bottom end economic ladder george w bush governor,1
10804,1996-10-16,really focus tonight still help american people make future bill clinton president,0
10805,1980-10-28,final judgment future nation war peace involvement reticence thoughtfulness care consideration concern made man oval office jimmy carter president,0
10806,1984-10-21,matter fact vast range technology weaponry right provides bargaining chip need walter mondale former vice president,0
10807,1960-09-26,true highway richard nixon vice president,1
10808,2012-10-22,enormous trade imbalance china worse year last year worse last year year mitt romney governor,1
10809,1984-10-21,said discovered soviet missile land proposal work walter mondale former vice president,1
10810,1992-10-19,rising nation george bush president,1
10811,1988-10-13,created welfare program george bush vice president,1
10812,2004-10-13,talk fiscal conservative fiscally sound voted voted time waive budget cap would cost taxpayer trillion george w bush president,1
10813,1996-10-16,never worked washington elected official bill clinton president,1
10814,2012-10-16,gone school pledged allegiance flag barack obama president,0
10815,2016-10-09,debunked donald trump businessman,1
10816,2016-09-26,big impact donald trump businessman,0
10817,2000-10-11,look world temperature going weather pattern changing storm getting violent unpredictable al gore vice president,1
10818,1980-09-21,deliberately took figure believed conservative ronald reagan governor,0
10819,2004-10-08,pharmaceutical using loophole keep brand brand drug place generic much le expensive brand drug george w bush president,1
10820,2000-10-11,one top priority jim give every single child united state affordable health care within next four year al gore vice president,0
10821,2000-10-11,restriction placed congress last couple year al gore vice president,1
10822,1984-10-07,mr reagan saw tonight president reagan take position disappear magic walter mondale former vice president,0
10823,1992-10-15,absolutely right george bush president,0
10824,2008-10-07,senator obama opposed john mccain senator,1
10825,1992-10-19,president interest tonight detail take minute tonight ross perot independent candidate,0
10826,2016-09-26,chicago thousand shooting thousand since january st donald trump businessman,1
10827,1980-09-21,even though seen hopeful sign perhaps flash report third quarter perhaps economy coming recession also seen rise rate prime seen mortgage rate back sure sign inflation housing industry john anderson congressman,1
10828,2004-10-13,president bush taken president history john kerry senator,1
10829,2004-10-13,woman work cent dollar work men john kerry senator,1
10830,2004-10-13,think come together work change john kerry senator,0
10831,2000-10-11,know party disagree sentiment george w bush governor,0
10832,2004-10-08,let see start george w bush president,0
10833,2004-10-08,president chose tax cut homeland security john kerry senator,1
10834,1992-10-19,want say since last time platform opponent even though disagree mr perot fast reduce deficit much increase tax middle class really respect done campaign bring issue deficit reduction attention bill clinton governor,0
10835,2004-10-13,measure percentage increase john kerry senator,0
10836,1960-10-13,state view precisely president variety thing could john f kennedy senator,0
10837,1992-10-15,environmental control pollution control retirement ross perot independent candidate,0
10838,2000-10-03,governor plan kept fee service medicare premium would go study congressional plan modeled proposal medicare actuary al gore vice president,1
10839,2008-09-26,case missile defense senator obama said quote proven john mccain senator,1
10840,2008-10-15,sure aware senator obama program washington c school system voucher provided certain number think thousand parent asked eligible john mccain senator,1
10841,1996-10-06,became president congress passed cuba democracy act enforced vigorously bill clinton president,1
10842,2016-09-26,country badly ripped every single country world kind thinking country need everybody lester trade deficit country business almost billion year donald trump businessman,1
10843,1992-10-15,may differ element bill clinton governor,0
10844,1980-09-21,import reduced john anderson congressman,1
10845,1996-10-16,word believe doctor able kicked managed care plan tell patient need expensive care option might bill clinton president,0
10846,2000-10-11,actually send troop rwanda help humanitarian relief measure al gore vice president,1
10847,1976-09-23,believe ought balanced budget normal economic circumstance jimmy carter governor,0
10848,1980-09-21,today average average serviceman least happen think modest estimate happened cost living period time john anderson congressman,1
10849,1960-10-21,recognize two month american ambassador show nearly eight month john f kennedy senator,1
10850,2016-10-09,answer ambassador stevens donald trump businessman,1
10851,2004-09-30,meanwhile north korea got nuclear weapon john kerry senator,1
10852,1992-10-15,number rebuild economic strength country home superpower bill clinton governor,0
10853,2016-09-26,left fired people donald trump businessman,1
10854,2000-10-17,fill gap covering parent child family poor two half time poverty rate al gore vice president,0
10855,2008-10-15,got tell voucher requested agreed good workable system john mccain senator,0
10856,2016-10-19,going trade prosecutor first time history hillary clinton secretary state,0
10857,1992-10-19,think pattern trouble draft george bush president,0
10858,2000-10-11,think priority al gore vice president,0
10859,2012-10-16,participation mitt romney governor,0
10860,2004-09-30,japan going summit donor billion pledged george w bush president,1
10861,1976-09-23,eleven em overridden jimmy carter governor,1
10862,2016-10-19,country government either forced woman abortion like used china forced woman bear child like used romania hillary clinton secretary state,1
10863,1988-09-25,american work today time history greater percentage work force george bush vice president,1
10864,2008-10-15,way average policy cost barack obama senator,1
10865,2012-10-16,said think grows economy barack obama president,1
10866,1988-10-13,certainly ought long term goal american think michael dukakis governor,0
10867,2004-10-13,could done medicare john kerry senator,0
10868,2004-10-13,bob regrettably moved far enough along john kerry senator,0
10869,2004-10-13,president reach bring people inclusive going get barrier john kerry senator,0
10870,2008-09-26,mean long way go john mccain senator,0
10871,2016-10-09,never anything like e mail get subpoena get subpoena getting subpoena delete e mail acid wash bleach would say expensive process donald trump businessman,1
10872,2012-10-03,get school competitive mitt romney governor,0
10873,2012-10-22,believe go mitt romney governor,0
10874,2012-10-16,cut time barack obama president,1
10875,1976-09-23,one job would cost taxpayer thousand gerald r ford president,0
10876,1992-10-19,state nationally bill clinton governor,1
10877,1976-09-23,seems instead anti washington feeling aimed everybody washington seems focus problem congress united state particularly majority congress gerald r ford president,0
10878,1992-10-15,mr bush said going billion tax increase bill clinton governor,1
10879,2016-10-19,fact went say wallace two minute sir two minute hillary clinton secretary state,0
10880,2016-10-19,going wealthy pay fair share hillary clinton secretary state,0
10881,2008-09-26,course know russian control source energy europe used time time john mccain senator,1
10882,1992-10-11,envy world term economy despite difficulty george bush president,0
10883,2004-09-30,well tell exactly first want say something sanction iran john kerry senator,0
10884,2012-10-03,come tax code governor romney agree corporate tax rate high want lower particularly manufacturing taking percent barack obama president,1
10885,2004-10-13,one people one people john kerry senator,0
10886,1996-10-06,worked hard help family impart value child bill clinton president,0
10887,2012-10-16,said refocus attention actually attacked u gone al qaeda leadership like never osama bin laden dead barack obama president,0
10888,2016-10-09,seen embarrass woman tv twitter hillary clinton secretary state,1
10889,1960-09-26,four hundred billion approximately result individual richard nixon vice president,1
10890,1996-10-16,time second respond fix bill clinton president,0
10891,2004-10-13,think important protect marriage institution man woman george w bush president,0
10892,2008-10-15,voted energy bill full goody oil company opposed john mccain senator,1
10893,2012-10-16,one reason one way play rule artificially holding value currency mitt romney governor,1
10894,2000-10-03,clear al gore vice president,0
10895,1992-10-19,furthermore administration spending increased last year asked congress spend money actually spent bill clinton governor,1
10896,2012-10-22,know leadership done reformed education working governor state barack obama president,1
10897,2016-10-09,even someone like captain khan young man sacrificed defending country united state army subject attack donald hillary clinton secretary state,1
10898,1992-10-15,going see lot people fall time spending billion dollar year somebody getting ross perot independent candidate,1
10899,1976-10-06,agree statement jimmy carter governor,0
10900,2012-10-16,want make sure barack obama president,0
10901,2008-10-07,senator mccain recently march bragged fact deregulator barack obama senator,1
10902,2016-09-26,lot money relative donald trump businessman,0
10903,1992-10-15,state toughest anti gun law highest level crime george bush president,1
10904,1996-10-06,fund new school created teacher parent sometimes business people called charter school rule free bureaucracy stay existence perform teach child bill clinton president,1
10905,2012-10-22,happy take look mitt romney governor,0
10906,2012-10-22,year later happened mitt romney governor,1
10907,1960-10-21,good neighbor latin america good neighbor united state saw u society compassionate cared people moving country ahead john f kennedy senator,0
10908,1992-10-19,say fine george bush president,0
10909,2000-10-11,people care lot land care environment george w bush governor,0
10910,2004-10-08,addition believe crisis home crisis middle class increasingly squeezed health care cost going john kerry senator,1
10911,2000-10-11,well stand israel maintained ability serve honest broker al gore vice president,1
10912,1992-10-15,well think national debt affect everybody george bush president,0
10913,2008-09-26,sent nuclear secret potentially country like syria barack obama senator,1
10914,2012-10-16,difference percent million american without work mitt romney governor,1
10915,2016-10-19,course way know whether true released tax return hillary clinton secretary state,1
10916,1996-10-16,lost manufacturing job bob dole senator,1
10917,2008-10-15,really cost escalating cost health care inflicting pain working family people across country john mccain senator,0
10918,2008-09-26,yes senator obama call troop understand got new strategy strategy condemned iraq john mccain senator,1
10919,1992-10-19,u balanced government budget time offered passed campaign finance reform offered pushed passed public referendum lobbyist restriction done kind thing get legislator together establish consensus challenge change bill clinton governor,1
10920,1996-10-16,president take credit people welfare bob dole senator,0
10921,1984-10-07,person poverty line ronald reagan president,1
10922,1992-10-19,mr mr america hear say going tax rich watch wallet figure add going sock right middle class taxpayer lower going pay spending program proposes george bush president,1
10923,1988-09-25,fact happens education spending federal government george bush vice president,1
10924,2012-10-16,going help jeremy get job barack obama president,0
10925,2008-09-26,obviously cut spending john mccain senator,0
10926,1980-10-28,obvious commitment social security benefit taxed would peremptory change standard social security payment made retired people jimmy carter president,0
10927,2016-09-26,stop frisk tremendous impact safety new york city donald trump businessman,1
10928,1996-10-06,passed kassebaum kennedy kennedy kassebaum bill cover million people bob dole senator,1
10929,2004-10-08,retired general shinseki telling john kerry senator,1
10930,1996-10-06,record cut deficit four year row first time civil war mean world war ii maybe civil war bill clinton president,1
10931,2012-10-03,billion would would hired million teacher mitt romney governor,1
10932,2004-10-08,hope think george w bush president,0
10933,2012-10-22,also done engaged government kind reform actually going make difference people life day day make sure government corrupt make sure treating woman kind respect dignity every nation succeeds shown make sure got free market system work barack obama president,1
10934,1996-10-06,want stop crime teenage pregnancy let start education bob dole senator,0
10935,1992-10-19,main thing still get said night fine woman program people richmond bill clinton governor,0
10936,1976-10-06,fact soviet union relationship egypt uh low level gerald r ford president,1
10937,2004-10-08,trying make believe want think change mind john kerry senator,0
10938,1980-10-28,indeed every time increased find increase minority unemployment among young people ronald reagan governor,1
10939,1984-10-21,first mr mondale know president united state order marine barrack ronald reagan president,1
10940,2012-10-16,plan talked create even barack obama president,0
10941,2008-10-15,need encourage business create job spread wealth around john mccain senator,0
10942,1980-10-28,central accounting ronald reagan governor,1
10943,1996-10-16,doubled number loan small business administration tripled number loan woman business people one unqualified everybody meet standard bill clinton president,1
10944,1976-10-22,believe greatness country believe american people ready change washington jimmy carter governor,0
10945,1992-10-11,well let say think might ought review term way work bill clinton governor,0
10946,1976-10-22,plus fact special prosecutor initiation attorney general initiation highest law enforcement official country given clean bill health gerald r ford president,1
10947,2016-10-09,blaming lie late great abraham lincoln donald trump businessman,1
10948,2004-10-08,need promote maternity group home administration done george w bush president,1
10949,1988-10-13,continue policy trillion half dollar worth new debt already added back american taxpayer going increase even continue another four year worried next generation whether ever turn situation around michael dukakis governor,1
10950,2016-09-26,iran one biggest trading partner donald trump businessman,1
10951,1992-10-15,line item veto could knock pork george bush president,0
10952,1988-10-13,got understand united state stand freedom democracy around world turn united nation multilateral organization george bush vice president,0
10953,1992-10-15,money need even pay interest ross perot independent candidate,1
10954,1984-10-07,live go bed night thinking true ronald reagan president,0
10955,1960-10-07,think helpful suggested glad corrected extent seventeen million people go bed hungry every night united state richard nixon vice president,0
10956,2004-09-30,scale president kennedy set nuclear test ban treaty john kerry senator,0
10957,1960-10-13,going go right back mr truman political control federal reserve board richard nixon vice president,1
10958,1992-10-15,dollar gone floor ross perot independent candidate,0
10959,2016-10-19,take seriously think one issue got come grip hillary clinton secretary state,0
10960,1980-09-21,running mate running presidency said would cost inflation inside two year cited leading economic advisor distinguished economist paul macavoy source information john anderson congressman,1
10961,1992-10-15,want keep quality health care george bush president,0
10962,2008-09-26,obviously disagree notion somehow forcefully object russian going georgia barack obama senator,1
10963,1988-09-25,head start moving george bush vice president,0
10964,1984-10-07,get level percent gross national product policy fair walter mondale former vice president,1
10965,2012-10-22,state like arizona rhode island taken medicaid dollar shown run program cost effectively mitt romney governor,1
10966,2008-10-15,well think true apply strict litmus test important thing judge capacity provide fairness justice american people barack obama senator,0
10967,2004-10-13,well rhetoric match record george w bush president,1
10968,1988-10-13,one belief george bush vice president,0
10969,2016-10-09,know putin donald trump businessman,1
10970,1976-09-23,think almost every developed nation world energy policy except u jimmy carter governor,1
10971,1980-09-21,word seen program costed point would amount million year military john anderson congressman,1
10972,2004-10-08,president done nothing try fix john kerry senator,1
10973,1996-10-16,five month ago japanese economy deep recession bill clinton president,1
10974,1992-10-11,cent year cumulative ross perot independent candidate,1
10975,2016-09-26,could quickly donald trump businessman,0
10976,1976-10-22,like uh hardworking uh person seeking public office uh campaign inevitably sometimes use uh rather graphic language guilty like think others political arena gerald r ford president,0
10977,2004-09-30,choice john kerry senator,0
10978,2004-09-30,hope george w bush president,0
10979,1996-10-06,know one liberal friend bob dole senator,0
10980,1992-10-11,momentary fear might win market went phwee like george bush president,0
10981,1996-10-06,kennedy kassebaum bill signed make possible million people keep health insurance change job somebody family sick bill clinton president,1
10982,2012-10-22,work joint chief staff think going need future make sure safe barack obama president,0
10983,2000-10-11,spent top receive opposed billion new spending george w bush governor,1
10984,2008-10-07,breaking family budget barack obama senator,0
10985,2012-10-16,proud fact staffed cabinet senior staff university new york albany survey state concluded mine woman senior leadership position state america mitt romney governor,1
10986,2012-10-22,geopolitical foe said paragraph said iran greatest national security threat face mitt romney governor,1
10987,1984-10-07,think asking new creative way try reach everyone involved walter mondale former vice president,0
10988,1992-10-11,four trillion dollar debt america would finance seventy percent five year le ross perot independent candidate,1
10989,2000-10-17,pledge whatever necessary make sure stay way al gore vice president,0
10990,1992-10-11,becoming melting pot ross perot independent candidate,0
10991,1984-10-07,told would balanced budget walter mondale former vice president,1
10992,1996-10-16,also done everything could every moment division country oklahoma city church burned bring people together remind people stronger diversity bill clinton president,0
10993,2012-10-03,housing begun rise barack obama president,1
10994,2004-10-08,road diesel engine reached agreement reduce pollution road diesel engine percent george w bush president,1
10995,2000-10-11,feel strongly place george w bush governor,0
10996,2004-10-08,word mom pregnant get killed murderer get tried two case one george w bush president,1
10997,2008-10-07,secretary already power rescue package exercised yet barack obama senator,1
10998,2016-09-26,lot job lot new economic activity hillary clinton secretary,0
10999,2004-10-08,cut tax everybody remember ran child credit reduced marriage penalty created percent bracket everybody pay tax got relief recession one shortest nation history george w bush president,1
11000,2000-10-17,involved negotiating helping move along negotiation internet service provider get parent protection page every time page come al gore vice president,1
11001,1992-10-15,new world order mean freedom democracy george bush president,0
11002,1988-09-25,certain passion view misguided passion george bush vice president,0
11003,2012-10-22,governor romney asked teacher whether would help economy grow said going help economy grow barack obama president,1
11004,1976-10-22,mean increased employment gerald r ford president,0
11005,1984-10-21,want tough president us strength get arm control draw line heaven vote walter mondale walter mondale former vice president,0
11006,2008-10-07,banking work barack obama senator,0
11007,1992-10-11,one lowered barrier product carla hill negotiation george bush president,1
11008,2016-10-09,war iraq donald trump businessman,1
11009,2008-10-15,fact fact senator obama chooses associate guy said wished bombed long association john mccain senator,1
11010,2016-10-09,saw firsthand united state senator donald trump businessman,1
11011,1960-10-07,said policy led defeat retreat richard nixon vice president,1
11012,2016-09-26,fact violent crime one half hillary clinton secretary,1
11013,1960-10-13,administration country last year lowest rate economic growth mean job major industrialized society world john f kennedy senator,1
11014,2012-10-03,innermountain healthcare superbly well mayo clinic superbly well cleveland clinic others mitt romney governor,1
11015,1980-09-21,unlike governor reagan support boondoggle like mx missile john anderson congressman,1
11016,2008-10-15,believe free trade barack obama senator,0
11017,2008-10-15,doubt achieved equal access school america long difficult terrible struggle john mccain senator,0
11018,1996-10-16,president inherited growth percent bob dole senator,1
11019,2004-09-30,ten million people registered vote afghanistan upcoming presidential election george w bush president,1
11020,2012-10-16,favor rounding people taking country mitt romney governor,0
11021,1992-10-15,stuff stuff mentioned cost much le bill clinton governor,1
11022,2016-10-19,gotten know many developed many friend last year donald trump businessman,0
11023,1996-10-16,reduced deficit four year row bill clinton president,1
11024,2000-10-17,dingle norwood bill al gore vice president,0
11025,1992-10-15,investing much smaller percentage income thing asked major competitor wealth growth going result bill clinton governor,1
11026,2000-10-11,stand stark contrast way man going leave million million american tax relief george w bush governor,1
11027,2000-10-17,promise made promise kept fortunate enough become president george w bush governor,0
11028,1992-10-19,think even relevant record home bill clinton governor,0
11029,1988-10-13,two third people country receive social security check live entirely check income michael dukakis governor,1
11030,2004-10-08,kind judge going put george w bush president,0
11031,2012-10-03,impose arbitrary lifetime limit barack obama president,1
11032,2000-10-11,think allowed al gore vice president,0
11033,1988-09-25,see man took leadership job training partnership act retrains people highly competitive changing society person loses hob retrained benefit work productive go one many program liberal talking george bush vice president,1
11034,2012-10-22,making sure bringing manufacturing back shore creating job done auto industry rewarding company shipping job overseas barack obama president,1
11035,1960-10-07,look vote united nation past seven half year richard nixon vice president,0
11036,2000-10-11,well think ought look u country understands freedom matter raised succeed george w bush governor,0
11037,1988-10-13,ethical office white house president personal concern george bush vice president,0
11038,1984-10-07,today without federal government involved passing school district word commission find state task force dealing educational problem ronald reagan president,1
11039,2012-10-03,well let talk specifically think need barack obama president,0
11040,2000-10-11,believe federal government must say receive money money federal government disadvantaged child example must show u whether child learning george w bush governor,0
11041,1980-10-28,call mutual reduction weapon say neither u represent threat ronald reagan governor,0
11042,2012-10-03,want eliminate barack obama president,0
11043,1996-10-06,million young men woman subsequent subsequent war change face nation government helped education bob dole senator,0
11044,2000-10-11,send kid college tax deduction college tuition per child per year al gore vice president,1
11045,2016-10-09,question u question country must answer hillary clinton secretary state,0
11046,2004-10-08,realize small business taxed plan small business subchapter corp limited partnership pay tax individual income tax level george w bush president,1
11047,2012-10-03,governor romney say well top percent job creator burdened barack obama president,1
11048,2008-10-15,need community health center john mccain senator,0
11049,1984-10-21,matter fact previous administration stood could done anything position time revolution take place ronald reagan president,1
11050,1992-10-19,want trade know good thing agreement bill clinton governor,0
11051,1984-10-07,found also study increase poverty private earnings ronald reagan president,1
11052,2000-10-17,plan proposed family farm completely exempt estate tax al gore vice president,1
11053,1992-10-19,differential wage right george bush president,1
11054,1988-10-13,something republican used long time michael dukakis governor,1
11055,1992-10-11,want lead unified country bill clinton governor,0
11056,2000-10-11,mean throw kind know particular law george w bush governor,0
11057,1976-09-23,faced uh heavy inflation percent faced substantial unemployment gerald r ford president,1
11058,2004-10-13,importantly respect question record helped write write one original author early childhood health care expansion health care middle john kerry senator,1
11059,2004-09-30,opponent looked intelligence looked declared saddam hussein grave threat george w bush president,1
11060,2016-09-26,independent expert looked proposed looked donald proposed basically said tax plan would blow debt trillion would instance disadvantage middle class family compared wealthy go effect would lose million job maybe another recession hillary clinton secretary,1
11061,2004-09-30,iran iraq dangerous iran north korea dangerous john kerry senator,0
11062,1960-09-26,kerr bill provided assistance social security john f kennedy senator,1
11063,2000-10-03,difference government making decision getting money make decision george w bush governor,1
11064,2000-10-03,trillion surplus use make sure younger worker social security plan future george w bush governor,1
11065,1984-10-07,year seen billion reduction deficit last year based mainly increased revenue government getting without raising tax rate ronald reagan president,1
11066,1960-10-07,people live important richard nixon vice president,0
11067,2012-10-03,tax mitt romney governor,0
11068,2000-10-17,one thing next president must remind people going responsible period america u must love child heart soul george w bush governor,0
11069,2000-10-11,may misled news report matter law proposed texas support byrd family whole lot people texas fact die committee al gore vice president,1
11070,1976-10-22,ever become uh president united state vast experience member house member senate well vice president think would outstanding job president united state gerald r ford president,0
11071,2012-10-16,mr president let finish mitt romney governor,0
11072,2000-10-03,difference president kosovo supported george w bush governor,1
11073,2004-09-30,taliban longer power george w bush president,1
11074,1996-10-06,seen tough time know better lead america brighter future bob dole senator,0
11075,2008-10-07,fact today business organization like united state chamber commerce generally pretty supportive republican said would lead unraveling employer based health care system barack obama senator,1
11076,2000-10-03,wish governor bush would join evening endorsing mccain feingold campaign finance reform bill al gore vice president,0
11077,2012-10-03,aarp think saving obtained medicare bolster system lengthen medicare trust fund eight year barack obama president,1
11078,1976-09-23,small investment taxpayer money housing field bring large number extra job guarantee mortgage loan uh putting forward uh two two program housing older people forth cut roughly percent unemployment exists construction industry jimmy carter governor,1
11079,1992-10-11,right spend billion year defense japanese spend around billion asia german spend around billion europe ross perot independent candidate,1
11080,2012-10-16,let come back answer question mitt romney governor,0
11081,2016-10-09,mean call people deplorable large group irredeemable donald trump businessman,1
11082,2008-09-26,mean yes increasing domestic production shore drilling percent world oil supply use percent world oil barack obama senator,1
11083,1992-10-11,must challenge american people change must decide bill clinton governor,0
11084,2012-10-22,wonderful libya seems making progress despite terrible tragedy mitt romney governor,0
11085,1980-10-28,planning continue revitalization program increased commitment rapid transit mass transit jimmy carter president,0
11086,2000-10-11,also understand administration one person administration dedicated citizen called president serve country serve cause greater self thought administration people represent america people understand compassionate conservative philosophy george w bush governor,0
11087,1996-10-16,still belief mistake bill clinton president,0
11088,1992-10-19,later said true ross perot independent candidate,1
11089,2000-10-03,vice president gore plan get tax relief george w bush governor,1
11090,2012-10-03,created million new job barack obama president,1
11091,2008-09-26,first repeat mistake regret enormously able help afghan freedom fighter drive russian afghanistan basically washed hand region john mccain senator,1
11092,2008-10-15,well board wood foundation mr ayers together sent acorn john mccain senator,1
11093,1984-10-07,terminated desperate hopeless defenseless american disability confused unable defend laid street year think america walter mondale former vice president,1
11094,1984-10-07,thing presently rectified think going salvage farmer ronald reagan president,0
11095,1996-10-06,cleaning two third worst toxic waste dump bill clinton president,0
11096,1980-10-28,averaged first quarter year jimmy carter president,1
11097,1976-10-06,believe arab country pursue strong president protect integrity country commitment constitution bill right protect people country happen jew jimmy carter governor,0
11098,2004-10-13,going appoint judge court going undo constitutional right whether first amendment fifth amendment right given court today constitution john kerry senator,0
11099,2000-10-03,think need careful present situation invite russian play lead role mediating al gore vice president,0
11100,2012-10-16,governor romney five point plan barack obama president,0
11101,1996-10-16,constitution show tomorrow obey law work hard supposed entitled equal treatment bill clinton president,0
11102,1960-09-26,forty four democrat voted one republican voted john f kennedy senator,1
11103,2016-10-09,russia paid attention isi hillary clinton secretary state,1
11104,2008-10-15,floor illinois state senate voted present john mccain senator,1
11105,1960-10-21,passed bill senate year pas house john f kennedy senator,1
11106,2004-10-13,large part percent increase medicare premium john kerry senator,1
11107,2004-10-13,want become citizen stand line george w bush president,0
11108,2016-10-09,putting energy company business donald trump businessman,1
11109,1980-10-28,also new energy policy predicated two factor one conservation requires sacrifice one increase production american energy going along well coal year ever american history oil gas well drilled year ever history jimmy carter president,1
11110,2016-10-09,think smart strategy hillary clinton secretary state,0
11111,1992-10-11,people washington good people ross perot independent candidate,0
11112,1992-10-11,going stand use moral persuasion u get satisfaction term prison camp making progress term getting humanitarian relief george bush president,1
11113,2012-10-03,raised trillion obamacare mitt romney governor,1
11114,2000-10-03,plan also say requires new approach washington c george w bush governor,0
